kappa,rAB,rBC
2.428328e+05,2.527719e-11,9.108572e-01
7.807091e+02,1.364020e-14,1.629451e-08
5.109739e+03,6.899493e-14,4.691653e-05
2.933678e+02,1.060372e-14,1.566257e-07
3.062206e+04,5.858679e-13,6.086361e-04
5.745020e+04,4.138126e-13,6.093455e-03
4.281773e+02,1.081308e-13,5.224859e-07
7.326750e+03,2.330341e-13,4.356280e-04
1.636607e+05,3.333514e-11,6.407028e-01
2.802682e+02,4.770216e-14,5.104350e-08
1.001508e+03,1.971730e-14,1.870826e-08
1.066304e+04,2.588068e-13,1.967013e-04
3.214383e+01,1.755703e-15,4.728447e-10
1.599151e+10,4.153121e-07,9.999692e-01
5.599612e+11,2.741629e-06,7.066653e-01
9.075702e+04,8.947594e-12,7.184309e-03
1.224924e+05,4.249025e-12,8.553604e-03
3.881132e+03,4.236064e-13,2.296791e-05
1.142717e+05,2.876964e-12,2.635953e-02
5.066349e+04,6.134870e-13,4.843420e-03
3.171864e+09,2.498051e-07,9.998414e-01
1.339644e+03,3.829078e-14,4.692090e-07
4.312456e+06,1.777875e-11,7.003827e-01
3.184841e+06,8.731323e-11,6.045607e-01
3.838126e+07,4.553962e-10,9.803375e-01
2.823960e+05,5.783476e-11,1.234731e+00
7.419743e+02,1.997333e-15,9.062483e-07
4.106094e+02,2.565413e-14,3.266841e-07
8.769599e+05,1.673507e-10,2.681586e+00
6.335588e+07,9.820740e-10,9.853001e-01
1.262666e+03,3.721169e-14,4.389317e-06
6.264294e+05,3.018398e-12,4.727250e-01
1.935025e+04,1.060352e-12,2.999232e-05
2.670799e+03,5.576289e-13,4.608631e-06
1.547296e+01,6.578664e-16,2.723755e-10
6.299901e+06,8.712169e-11,9.733148e-01
6.467395e+01,1.003958e-15,3.538046e-08
6.986490e+04,8.842222e-13,1.996392e-02
1.458154e+13,1.135074e-03,1.000000e+00
3.447044e+03,1.094593e-13,1.807948e-05
1.635383e+02,2.636501e-14,1.302040e-07
3.668956e+01,2.870576e-15,2.415735e-09
2.329366e+10,9.712960e-06,1.000006e+00
1.835744e+05,6.429141e-13,7.531210e-02
6.235757e+04,2.937479e-13,6.697490e-03
8.069601e+03,8.869138e-13,1.804123e-04
3.503751e+02,3.183731e-15,1.680220e-09
2.332754e+03,1.737030e-13,3.537142e-08
3.347002e+01,3.058942e-15,2.554513e-09
8.711258e+05,2.772651e-10,9.649899e-01
1.547780e+11,3.553148e-06,9.999553e-01
6.280870e+04,5.640712e-12,1.002037e-01
1.849684e+11,6.235909e-06,1.000006e+00
3.320718e+03,8.866172e-13,4.630294e-05
2.919454e+05,2.156234e-12,1.779196e-05
7.750861e+06,4.845392e-11,8.922981e-01
4.997458e+02,4.806117e-14,4.939115e-07
7.847956e+05,1.815413e-11,3.627209e+00
2.502612e+01,2.108348e-16,2.708387e-10
1.285320e+02,4.700549e-15,2.953293e-08
9.240004e+07,2.272911e-10,9.979892e-01
5.866649e+07,2.014752e-10,9.300498e-01
7.448518e+04,4.876677e-12,2.621174e-02
1.612350e+01,1.325884e-15,3.320460e-10
3.856166e+05,1.412969e-10,5.179184e-01
2.197714e+05,1.184120e-11,8.938146e-06
2.843950e+04,2.136323e-12,3.017991e-04
1.393951e+05,1.152176e-11,7.361351e+00
3.418733e+06,1.544948e-10,5.754917e-01
3.070629e+04,3.032605e-12,5.101095e-03
6.728983e+04,2.544693e-12,9.345012e-03
3.062022e+05,2.034633e-11,4.483717e-01
2.827410e+04,1.313073e-12,7.683014e-04
9.313178e+03,1.470066e-13,1.518629e-04
2.072480e+11,1.724698e-05,9.999999e-01
5.416897e+02,2.434797e-14,1.751109e-07
9.923584e+05,2.813435e-11,2.958956e+00
7.987891e+05,1.794175e-11,5.619009e+00
1.497332e+03,7.031486e-14,4.418827e-06
9.253732e+06,3.436353e-10,9.783436e-01
4.648140e+03,8.638827e-14,2.678858e-06
1.494190e+02,9.596081e-16,3.387180e-09
1.397343e+03,1.620762e-13,5.737177e-08
2.269259e+05,1.539671e-12,6.412374e-02
7.095956e+05,4.802159e-11,1.177614e+00
2.701873e+06,1.058604e-10,3.267273e+00
9.819053e+04,2.742310e-12,1.520527e-02
2.016604e+04,7.377728e-13,3.429896e-06
1.025443e+06,5.443097e-11,4.047040e-01
6.155197e+06,6.560128e-10,1.041177e+00
2.011472e+06,2.854393e-10,9.762816e-01
5.948525e+02,5.917134e-14,6.777354e-07
2.579977e+11,7.411865e-08,9.999553e-01
4.140429e+05,5.011790e-12,3.688286e-02
8.165813e+00,1.091106e-15,7.965461e-10
2.547501e+12,4.500384e-04,1.000000e+00
1.091233e+02,3.298147e-15,1.537759e-08
1.860864e+08,2.701276e-09,1.006519e+00
1.951862e+04,3.216291e-12,5.204981e-03
3.705433e+06,2.550114e-10,8.644735e-01
9.882957e+03,4.310038e-13,1.666195e-04
7.306605e+09,1.335228e-06,4.249701e-01
4.313920e+02,8.663048e-14,4.930861e-07
6.045772e+03,1.121684e-13,4.324721e-05
4.455335e+05,1.906897e-12,1.332550e-01
2.459795e+01,8.663185e-15,2.864974e-10
1.202312e+03,1.249844e-13,1.369866e-06
6.776687e+01,3.671370e-15,4.867227e-10
3.637984e+04,5.898418e-12,2.661544e-03
5.137392e+04,1.422427e-12,2.624719e-02
1.190057e+10,1.297260e-07,1.778258e+00
8.075740e+13,2.238285e-06,1.000000e+00
2.068579e+11,6.180857e-08,1.000000e+00
4.490003e+03,1.698436e-13,1.781452e-04
1.159621e+06,2.300106e-10,7.864192e-01
1.925509e+04,7.696562e-13,3.532469e-03
6.048142e+07,2.085158e-10,1.008106e+00
1.727725e+11,2.642671e-06,1.000003e+00
6.397150e+02,2.735751e-15,5.221389e-07
8.814321e+01,8.737062e-15,1.021748e-08
9.365327e+03,4.085871e-13,8.566112e-05
1.458244e+05,5.800599e-12,7.078835e-01
1.936019e+04,7.256016e-13,7.417622e-04
5.436356e+01,4.662334e-15,5.579871e-09
5.349884e+06,2.733526e-10,9.858419e-01
4.850161e+05,1.986091e-10,9.077057e-01
3.770269e+04,5.014470e-12,3.442820e-04
1.231869e+04,1.973118e-13,3.003930e-04
7.878617e+05,6.555221e-11,6.434292e-01
5.079459e+06,1.956394e-10,7.729834e-01
6.530203e+03,5.156627e-14,2.740169e-04
4.237165e+02,4.630739e-14,2.629851e-07
3.722003e+09,3.543702e-08,9.998100e-01
2.055648e+01,2.459312e-15,1.277757e-09
8.532391e+04,3.503200e-12,6.676332e-03
8.073798e+05,1.301540e-10,9.712953e+00
7.149660e+00,1.806929e-16,8.226660e-11
3.857580e+11,2.460874e-04,1.000000e+00
8.763776e+06,1.134049e-10,9.558116e-01
3.466271e+06,3.994649e-11,6.865003e-01
2.492805e+03,9.335925e-15,1.247912e-05
3.761638e+02,1.247802e-13,2.668153e-07
8.379691e+11,1.148453e-05,1.000000e+00
3.747111e+03,4.640140e-14,2.859915e-05
3.447203e+04,2.675478e-12,2.844833e-03
6.641919e+02,5.135220e-14,7.103056e-06
7.956990e+05,1.680011e-10,9.222562e-01
1.702515e+04,9.772872e-13,3.211029e-04
1.368150e+05,4.606960e-11,1.546180e+01
8.554356e+03,1.065813e-11,8.847840e-04
3.806879e+04,6.577891e-12,2.814050e-03
2.697092e+11,6.083078e-05,9.999999e-01
1.410978e+10,1.334472e-10,1.000019e+00
1.521756e+02,4.435510e-14,2.174329e-08
7.276798e+10,1.052961e-05,1.000002e+00
4.323940e+04,2.652059e-12,3.069503e-03
2.653697e+03,2.928445e-13,4.299156e-05
1.864023e+03,6.410596e-14,6.644385e-06
1.403106e+03,3.233977e-14,3.973850e-06
8.148887e+05,4.835147e-11,2.535750e+00
7.783257e+03,4.096621e-12,3.917070e-05
5.234167e+02,7.122054e-14,2.124699e-07
7.773423e+06,4.168376e-10,9.773840e-01
2.546316e+13,3.225095e-03,1.000000e+00
8.396377e+07,3.739401e-10,1.017471e+00
1.330960e+02,3.177753e-14,3.599998e-08
5.503635e+06,8.677127e-10,9.680907e-01
6.854228e+09,9.510305e-08,9.999721e-01
3.328506e+06,6.313552e-10,8.338757e-01
7.333619e+03,7.524146e-13,1.003957e-04
1.224344e+05,3.451381e-12,9.818185e-03
6.822122e+03,4.121913e-13,1.698187e-04
4.742143e+04,2.818784e-12,5.502536e-03
1.827134e+04,1.534801e-12,1.399064e-03
7.681079e+05,1.713572e-11,3.105456e+00
4.099651e+06,5.947016e-10,6.351144e-01
2.419080e+04,3.231899e-13,8.502460e-04
4.969239e+05,5.018194e-11,1.281454e+00
1.810792e+02,6.013197e-15,8.299917e-09
3.659310e+04,2.700217e-12,5.880278e-03
4.916367e+03,4.026161e-13,3.474524e-05
6.516337e+03,2.637926e-13,8.088827e-05
9.171402e+06,1.977572e-11,1.114146e+00
3.520030e+11,8.029409e-07,1.000001e+00
1.634769e+07,2.404427e-09,9.837259e-01
5.404415e+04,3.056110e-12,4.012703e-03
3.987658e+04,5.100809e-12,1.483316e-02
9.803098e+00,6.814817e-16,9.814461e-11
1.264863e+03,3.176610e-14,3.095969e-06
7.037959e+02,3.492747e-14,9.563303e-07
9.257660e+04,1.362586e-13,1.536999e-02
3.505685e+01,8.341558e-15,5.159751e-09
1.673843e+03,6.872035e-14,3.673460e-07
2.707153e+05,1.771790e-11,1.490910e+01
7.467474e+00,3.318522e-15,5.766278e-10
2.809830e+10,1.340297e-08,1.000005e+00
5.817726e+02,5.526013e-14,5.889466e-07
5.225169e+07,5.229186e-10,9.454844e-01
1.073304e+04,1.000091e-13,2.250342e-04
8.690839e+03,6.405331e-13,1.213038e-04
2.232155e+10,2.576769e-07,1.000135e+00
6.763701e+07,1.687869e-09,9.861282e-01
8.696922e+00,1.368573e-15,1.718101e-10
3.374947e+02,1.202526e-14,2.267918e-07
4.844757e+10,6.719211e-06,1.000005e+00
5.703389e+06,8.568734e-10,1.008087e+00
8.765089e+12,1.765115e-16,1.000000e+00
8.825561e+03,4.506144e-14,9.204432e-05
1.315236e+06,9.143188e-11,1.152466e+00
7.566157e+07,9.040805e-10,9.896219e-01
7.993533e+03,1.166983e-13,2.224482e-05
1.335774e+06,3.638045e-10,9.686128e-01
1.652441e+06,4.788732e-11,2.911107e+00
8.648542e+06,5.502212e-10,6.403361e+00
3.291438e+04,3.208644e-12,8.938192e-04
1.835781e+06,1.044734e-10,2.483450e+00
2.902838e+11,5.937143e-06,1.000019e+00
5.887938e+05,3.156483e-11,4.046501e+00
1.368177e+06,1.832339e-10,8.190893e-01
1.642521e+06,1.020341e-10,8.975331e+03
1.485663e+05,6.145821e-12,5.281460e-02
1.362564e+04,1.343010e-12,2.444713e-04
1.321883e+04,2.984631e-13,3.481567e-04
6.498496e+05,7.545794e-12,2.250110e-01
1.111830e+02,3.226398e-15,1.568290e-08
9.186263e+01,2.340734e-14,1.899648e-08
1.527352e+06,1.752529e-10,8.534008e-01
3.598006e+06,9.466653e-10,3.243409e+00
1.067481e+04,1.518309e-13,9.183937e-05
1.263049e+03,7.486842e-14,5.271839e-06
1.680049e+03,1.940615e-13,1.318896e-05
8.515933e+02,1.134378e-14,1.192186e-06
2.126688e+07,1.008760e-10,8.030325e-01
7.709743e+03,3.672747e-13,1.031745e-04
6.413040e+05,7.858140e-12,6.650123e-01
2.561087e+05,1.790356e-11,1.567432e+00
1.713278e+03,5.454368e-14,5.876883e-06
4.481365e+03,1.977669e-14,4.066197e-05
2.442367e+04,1.864108e-12,1.154248e-03
8.775023e+10,5.916869e-07,1.000000e+00
5.556048e+04,3.489693e-12,7.223321e-03
7.332091e+04,2.999800e-13,5.286626e-03
2.912547e+09,1.075668e-08,9.988542e-01
2.053698e+07,2.053475e-10,1.131881e+00
4.198502e+10,3.905438e-06,9.999683e-01
4.156814e+03,8.211350e-14,4.173632e-05
1.321135e+07,2.683924e-09,9.701855e-01
1.575442e+05,7.745637e-12,6.044721e-02
1.106966e+06,1.727059e-10,1.003838e+00
4.172241e+02,2.319177e-15,2.033245e-07
2.476227e+01,3.786737e-15,9.169341e-10
2.716649e+10,1.966831e-06,2.794413e+00
3.996592e+03,9.470340e-15,3.139752e-05
6.052861e+03,2.868166e-14,7.378837e-05
1.545813e+04,6.882915e-13,4.770437e-04
1.398090e+05,8.565837e-13,1.876562e-03
1.462230e+03,1.435289e-14,3.482243e-06
8.113146e+04,5.150505e-12,1.279370e-02
3.792426e+04,1.881366e-11,7.849768e-03
1.067187e+03,8.906775e-14,1.558208e-07
3.197705e+02,7.154046e-14,9.328108e-07
4.926848e+12,4.247164e-05,1.000000e+00
1.159191e+06,6.411245e-11,4.965239e+00
7.798403e+09,1.753006e-06,1.000037e+00
3.341809e+05,1.039055e-11,2.832519e-02
1.010650e+11,2.811176e-06,3.080620e-01
8.634732e+03,1.468309e-13,1.720023e-07
7.826144e+01,1.406706e-14,3.000476e-08
1.492769e+04,9.034188e-13,4.431817e-04
1.668172e+04,2.305026e-14,4.262267e-04
2.892796e+05,9.483094e-12,3.379393e-01
2.506524e+06,5.022725e-10,1.140141e+00
8.241944e+04,2.576042e-12,8.302086e-03
1.211102e+10,7.561176e-08,1.000021e+00
3.529479e+00,4.496758e-16,8.555600e-11
1.239338e+02,1.214156e-14,1.805113e-09
8.423685e+10,3.703219e-07,9.999298e-01
1.564599e+11,2.595134e-06,1.000013e+00
7.131744e+02,4.786791e-15,9.746103e-07
1.305296e+03,6.524534e-14,1.430607e-06
6.897235e+03,4.686471e-13,7.645956e-05
1.240658e+07,1.525130e-10,1.006980e+00
3.003272e+12,2.544660e-04,1.000000e+00
2.802747e+05,6.109139e-12,6.267780e-02
4.877253e+03,5.411450e-13,4.708242e-05
3.245969e+03,2.887146e-13,2.506635e-05
1.679260e+02,2.335568e-14,4.473558e-09
4.467887e+04,6.035870e-13,4.050357e-03
4.559598e+07,4.931310e-10,1.069215e+00
3.593982e+04,3.471777e-13,2.604336e-03
4.798500e+05,6.495493e-11,8.899755e-01
1.288631e+04,6.156594e-13,3.162520e-04
1.869279e+01,5.470802e-16,1.111223e-09
6.764254e+10,5.217910e-07,9.999701e-01
1.345462e+05,1.533610e-11,7.428127e-01
5.581943e+11,7.615837e-05,1.000000e+00
2.349908e+04,3.016973e-12,4.247325e-03
9.421610e+04,1.619796e-11,5.288817e-02
6.609470e+05,1.237713e-11,7.521530e-02
7.499660e+06,6.861917e-11,8.616053e-01
2.069572e+02,2.658527e-14,6.064693e-08
2.877018e+05,1.008620e-10,4.811188e-01
2.238333e+05,6.416180e-12,7.078731e-02
6.728297e+04,3.871750e-12,6.645173e-04
4.200566e+02,1.231385e-14,1.808269e-08
4.651141e+11,3.828873e-05,1.000009e+00
1.598512e+10,1.114109e-06,9.999726e-01
3.251305e+03,1.757114e-14,2.079641e-05
5.460358e+02,2.710109e-15,5.067623e-07
7.652028e+05,1.132650e-10,7.302345e-01
1.483526e+09,2.860483e-06,9.997422e-01
1.820726e+07,2.232199e-10,1.247478e+00
1.085532e+07,1.737814e-10,7.984927e-01
1.663992e+05,3.872054e-12,1.852545e-03
3.861870e+05,1.622570e-11,2.466747e-01
2.913632e+09,2.776733e-08,9.996232e-01
1.268361e+06,3.604305e-12,4.665578e-01
9.645384e+04,5.041832e-12,2.567469e-02
3.597048e+03,3.854210e-13,1.572084e-05
5.867859e+05,1.559441e-11,1.709902e+00
1.010940e+06,3.733193e-11,4.453569e+00
2.160314e+05,1.949786e-11,1.081401e-01
1.842236e+06,3.034056e-10,7.934797e-01
2.443144e+06,6.993544e-11,2.395581e+00
2.195049e+07,2.540221e-11,4.316565e-01
4.492525e+02,4.115622e-14,3.188848e-07
1.537707e+03,1.570160e-13,3.246487e-06
1.346637e+06,3.231552e-11,6.822561e-01
6.218270e+01,1.967114e-15,5.746404e-09
5.792396e+06,3.051376e-10,2.050485e+00
1.263754e+09,1.531139e-07,9.999653e-01
2.715890e+05,1.770961e-11,1.106061e+00
3.638883e+04,2.217925e-12,2.550374e-03
1.491605e+06,5.958000e-12,4.476823e+00
2.073938e+07,8.615027e-10,8.374577e-01
1.271239e+11,7.111308e-07,5.251809e+01
3.407851e+02,4.223826e-14,9.564981e-08
3.028709e+03,8.310531e-14,1.888131e-05
3.594820e+01,3.212710e-15,2.526758e-09
1.055984e+04,2.698308e-12,2.847800e-04
1.099258e+10,7.072640e-10,4.543082e+01
5.698507e+05,4.398256e-11,6.025050e-01
4.440439e+06,3.775574e-10,9.879132e-01
2.703148e+10,2.063452e-07,9.999742e-01
1.357830e+07,1.150660e-10,9.604931e-01
1.177072e+05,1.016429e-11,1.894413e-02
1.916060e+02,9.170526e-15,5.579871e-09
2.834777e+04,2.173365e-12,2.123998e-05
2.796437e+04,2.017758e-13,1.215651e-03
1.413006e+08,7.328889e-10,1.019138e+00
1.347037e+11,2.417490e-05,1.000000e+00
1.272782e+04,5.920258e-14,3.189866e-04
1.804529e+05,3.150321e-12,3.104828e-01
6.001083e+03,1.220516e-14,1.805375e-05
9.816332e+09,8.107666e-07,3.418267e-01
2.404415e+04,2.801344e-13,9.361597e-04
3.042491e+05,1.786708e-11,1.400697e-01
1.620451e+10,1.812485e-06,9.999650e-01
1.081585e+05,7.648095e-13,1.208971e-01
9.467945e+03,6.690689e-13,4.811841e-04
2.868720e+05,5.019317e-11,7.032681e-02
1.136616e+06,6.329011e-11,1.018106e+00
1.147278e+01,5.607859e-16,1.675337e-10
9.436485e+03,7.187401e-14,5.578874e-04
3.143571e+02,7.243776e-15,1.804678e-07
5.634957e+03,7.129590e-13,5.738521e-06
6.110846e+01,4.670870e-15,5.772032e-09
3.698550e+09,1.097653e-07,9.999517e-01
6.545222e+08,2.727900e-09,9.917001e-01
2.957213e+01,1.104582e-15,6.763259e-10
1.365875e+09,1.001519e-01,9.986328e-01
6.410016e+10,1.622430e-05,1.000001e+00
3.367101e+03,1.688820e-13,1.025543e-08
1.633692e+02,6.050413e-15,1.218570e-08
9.463261e+07,2.316447e-09,1.257143e+00
3.992471e+05,7.407541e-11,1.076314e+01
1.511546e+07,1.244677e-09,2.122961e+00
1.965195e+03,2.862229e-14,3.839197e-05
5.464347e+05,2.694802e-12,7.623385e+00
2.421611e+02,7.138281e-15,1.076649e-07
1.483816e+03,1.550851e-13,3.554491e-06
2.882864e+01,1.726758e-15,4.255086e-09
1.399302e+03,1.142931e-14,4.016788e-06
2.637125e+03,3.000636e-14,1.381131e-05
7.832135e+05,2.492379e-11,4.040152e-01
2.194516e+03,7.063274e-14,3.621743e-06
5.650751e+06,1.570145e-10,9.424732e-01
1.518863e+08,7.228851e-09,9.969939e-01
2.859976e+02,3.344588e-15,1.013921e-07
3.411294e+03,3.369382e-13,5.091854e-05
2.443027e+03,8.948159e-14,1.637237e-08
7.309967e+04,1.731864e-12,5.859560e-02
2.829421e+03,1.600574e-13,1.330036e-06
3.489699e+04,3.074988e-12,1.699199e-03
4.326292e+04,1.151350e-11,2.482163e-03
1.113217e+09,6.582982e-10,9.999341e-01
3.071434e+04,1.361914e-13,9.108476e-04
2.320321e+02,3.074651e-14,5.587297e-08
7.694309e+00,8.779096e-16,8.921433e-11
2.397184e+01,2.072475e-15,1.271737e-09
7.955282e+04,1.056856e-11,2.641814e-01
4.261720e+02,3.371915e-14,1.350423e-06
8.098427e+03,2.784186e-12,4.848391e-05
1.403848e+04,2.313938e-13,3.752700e-04
9.526626e+01,1.264873e-15,2.900158e-09
1.967050e+04,1.351784e-13,4.228387e-03
5.873467e+01,3.179274e-15,5.135782e-09
1.193128e+06,2.466828e-11,2.880137e-01
4.293654e+06,7.125562e-11,8.661388e-01
2.331416e+07,7.590948e-10,2.017215e+00
1.599385e+05,5.399738e-13,1.109985e-02
1.492342e+03,5.471624e-14,4.720803e-06
9.071988e+02,6.194044e-14,1.002676e-05
8.067927e+02,1.487039e-13,9.492972e-07
6.625681e+06,3.957265e-10,8.025276e-01
1.016575e+05,9.076218e-12,5.885392e-02
3.099414e+03,2.135107e-13,1.429441e-06
4.947816e+04,1.200224e-12,9.518668e-03
2.273855e+02,8.796870e-15,1.040567e-07
1.988712e+06,7.274762e-12,9.866021e-01
4.145218e+05,1.447848e-11,2.716733e+01
3.784517e+03,6.277446e-13,2.280484e-05
8.931128e+06,3.542113e-10,9.967074e-01
1.368339e+06,1.968780e-10,8.054603e-01
8.833386e+06,8.646626e-11,8.336987e-01
3.238408e+04,8.435443e-14,2.117255e-03
2.316237e+02,3.131769e-14,3.260124e-07
9.089488e+12,7.168240e-07,1.000000e+00
2.406670e+02,8.293276e-16,3.462608e-08
2.786362e+04,4.879472e-13,1.559724e-03
4.515120e+03,1.184375e-13,4.058290e-05
8.888345e+10,7.550391e-07,9.999718e-01
5.041514e+06,1.266228e-10,1.154015e+00
4.598774e+06,2.766127e-10,9.388497e-01
1.060748e+10,1.658581e-06,9.999780e-01
2.070486e+09,2.849116e-08,1.001255e+00
4.325915e+01,1.136973e-15,2.637780e-09
3.533928e+03,3.990932e-14,4.362095e-06
2.016883e+04,2.444368e-12,6.777577e-03
7.179791e+03,6.586675e-14,4.589037e-08
1.809012e+06,4.333837e-10,9.082722e-01
1.513910e+02,1.090657e-14,3.516180e-09
2.589142e+02,2.919657e-15,3.334044e-07
3.366844e+06,3.286572e-10,2.195717e+00
4.403264e+10,1.480243e-07,9.999965e-01
1.573668e+04,3.003916e-13,2.784829e-04
3.231032e+06,5.051803e-10,9.314417e-01
1.048703e+02,5.406745e-15,7.689295e-09
5.211847e+05,2.399864e-12,2.221198e-01
2.060886e+05,2.135583e-11,3.907024e-02
2.499304e+06,1.395325e-10,6.618706e-01
4.209625e+07,9.600354e-11,1.004789e+00
9.580109e+02,1.350043e-13,1.284057e-06
1.662329e+03,3.356342e-14,1.399957e-05
2.236747e+03,4.567368e-14,4.757871e-07
4.093199e+06,4.019098e-10,4.592647e+00
1.059414e+04,1.305230e-12,1.444808e-04
9.093720e+05,6.261268e-11,1.490467e+00
2.066446e+12,9.055557e-01,9.814517e+01
1.905628e+02,4.808451e-15,6.975076e-08
5.272815e+05,4.854167e-12,8.238665e-01
3.422493e+10,4.990663e-06,4.320659e-01
3.083323e+12,2.320549e-05,9.999999e-01
1.112562e+02,1.842994e-14,2.723681e-08
9.763805e+03,1.194479e-12,4.546090e-04
3.522062e+02,4.347166e-15,2.178514e-07
3.306278e+11,2.990833e-05,1.000000e+00
4.075718e+04,5.859952e-12,3.238141e-03
5.950624e+02,1.036768e-14,8.168566e-08
2.067293e+09,3.779510e-07,1.000063e+00
4.549843e+03,8.343736e-13,2.260164e-04
1.637637e+01,4.132490e-15,2.924321e-10
1.535579e+04,3.123131e-13,4.214876e-04
1.324185e+06,1.279979e-11,1.704124e+00
2.288248e+05,1.261564e-11,4.105751e-02
6.301605e+06,1.733785e-10,9.092745e-01
2.337656e+06,2.283874e-11,2.779755e-01
2.311695e+06,2.006103e-10,1.147580e+00
3.546013e+07,1.620025e-10,9.841698e-01
3.511223e+04,8.380765e-13,7.323278e-03
2.584280e+02,8.615634e-15,1.272603e-07
8.054195e+01,6.452035e-15,2.915336e-09
1.984790e+05,5.639354e-12,2.624786e-02
1.685068e+07,2.896752e-11,9.950333e-01
7.763949e+06,3.784167e-11,6.027116e+01
4.711573e+03,5.553255e-13,9.900485e-05
5.591618e+09,5.880179e-08,9.998994e-01
3.552915e+03,7.061109e-14,8.620855e-06
5.317425e+05,1.607974e-12,5.669708e-01
6.416826e+05,3.191049e-11,3.533208e-01
4.056060e+05,2.632202e-11,5.456237e-01
1.160113e+06,1.541071e-10,8.073316e-01
5.796711e+09,4.321509e-07,9.999515e-01
1.676514e+07,7.310607e-10,9.443164e-01
1.594394e+05,4.827793e-11,6.999604e-01
1.175537e+08,1.601922e-08,9.958029e-01
3.122982e+06,4.027369e-10,8.825246e-01
2.941530e+06,1.641843e-10,7.953919e-01
1.054899e+11,6.345862e-06,9.999848e-01
3.326103e+11,5.656137e-05,1.000000e+00
1.894588e+08,3.008379e-09,9.954598e-01
4.764758e+01,3.317890e-15,1.988265e-09
4.620016e+06,2.902952e-11,9.908608e-01
5.221681e+07,2.703913e-10,1.000916e+00
2.145728e+03,2.975434e-14,8.035421e-06
1.634146e+05,3.584807e-12,7.488248e-02
2.069521e+05,6.192045e-12,3.435692e-02
2.223923e+03,1.122773e-13,1.109386e-06
1.322744e+06,5.685022e-11,6.660294e-01
7.050487e+10,1.458317e-06,1.000014e+00
3.661385e+06,9.637924e-11,7.935580e-01
3.571289e+01,1.750007e-15,1.728447e-09
9.813726e+02,1.181768e-13,1.543572e-06
4.169423e+07,1.094263e-10,9.654082e-01
8.293556e+05,2.186769e-10,9.035146e-01
1.798432e+05,1.353651e-12,8.342282e-02
5.013155e+11,6.562749e-06,5.387483e-01
2.273168e+05,3.360675e-11,9.301719e-01
2.248483e+04,3.856878e-13,2.141902e-04
1.272801e+03,9.117545e-14,3.109430e-06
8.224786e+10,1.281575e-05,1.616862e+00
3.200348e+02,8.880605e-15,6.456189e-07
8.758265e+05,9.907118e-12,4.924334e+01
8.579382e+05,3.953273e-11,1.730136e+00
8.221822e+03,4.623345e-13,1.115867e-04
1.143923e+02,1.333213e-14,1.548861e-08
1.804719e+03,8.134867e-14,6.451590e-06
5.972423e+04,3.088067e-12,7.090942e-03
4.881910e+09,4.511618e-07,9.999760e-01
1.655025e+07,4.400197e-10,9.346428e-01
8.170082e+05,6.576930e-11,7.570107e-01
4.424846e+06,1.673859e-10,3.761990e+00
1.990170e+07,8.791269e-10,9.729768e-01
1.235193e+10,1.336899e-08,9.999560e-01
2.450525e+03,5.003326e-13,7.774475e-06
1.873784e+04,9.887754e-13,1.190519e-03
1.594673e+05,2.300227e-11,7.956190e-02
5.098633e+12,2.957070e-03,1.000000e+00
5.903864e+01,1.568449e-15,1.667124e-10
4.586035e+01,2.923816e-16,2.235324e-09
2.403418e+10,7.542688e-08,9.999644e-01
1.211008e+04,4.793759e-13,2.081234e-04
2.249900e+12,2.296682e-04,1.000000e+00
3.700286e+02,4.840965e-15,6.116228e-10
9.785633e+05,1.692594e-12,2.383744e+00
3.915467e+04,9.754890e-13,2.944677e-03
5.390101e+01,1.076646e-14,3.970047e-09
1.916126e+06,1.548216e-10,4.973620e-01
1.959873e+05,7.237437e-12,3.298147e-01
4.703434e+04,3.948475e-13,3.811622e-03
1.571156e+10,8.428785e-07,9.999819e-01
2.962227e+04,4.198792e-12,2.858716e-05
4.915286e+06,7.450885e-11,1.032577e+00
5.079697e+10,2.697710e-07,1.000001e+00
5.989382e+09,9.327597e-10,9.997953e-01
1.148011e+08,8.328800e-10,9.757968e-01
9.906490e+10,9.707890e-06,1.000002e+00
5.896784e+04,5.629078e-12,1.012416e-01
4.081628e+04,1.039930e-11,3.466064e-03
1.341835e+04,3.266215e-12,1.122522e-03
2.726286e+11,9.690537e-05,1.000000e+00
1.958835e+05,1.239463e-11,4.943791e-03
2.721033e+10,1.830008e-10,7.299052e-01
1.014324e+05,2.910613e-13,1.655996e-02
2.135091e+01,2.248020e-15,2.071666e-10
1.279690e+06,1.730672e-10,1.221938e+00
1.145471e+04,1.091283e-12,1.988653e-03
1.477950e+04,1.409450e-12,2.488973e-03
2.310857e+09,3.337641e-07,9.999650e-01
2.919842e+06,5.612524e-12,1.190124e+00
2.564784e+04,7.255192e-13,2.158256e-04
1.358214e+04,1.403252e-13,1.292539e-03
